#D JS21 4-core PPC970M 2.5 GHz (using Altivec)
  1   1 9.766e+07   9.820  10.210   0.360   1.076 5.000000e+10 5.092e+09
  1   2 9.766e+07  10.620  19.890   0.640   1.933 1.000000e+11 9.416e+09
  1   3 9.766e+07  10.310  29.590   0.610   2.929 1.500000e+11 1.455e+10
  1   4 9.766e+07  10.440  39.290   0.680   3.829 2.000000e+11 1.916e+10
  1   5 7.812e+07  15.730  39.150   0.590   2.526 2.000000e+11 1.271e+10
  1   6 6.510e+07  13.100  39.080   0.590   3.028 2.000000e+11 1.527e+10
  1   7 5.580e+07  11.550  39.030   0.500   3.423 2.000000e+11 1.732e+10
  1   8 4.883e+07  10.410  39.010   0.510   3.796 2.000000e+11 1.921e+10
  2   1 9.766e+07  10.080  20.070   0.700   2.061 1.000000e+11 9.921e+09
  2   2 9.766e+07  11.360  39.650   0.960   3.575 2.000000e+11 1.761e+10
  2   3 6.510e+07  13.120  39.270   0.740   3.050 2.000000e+11 1.524e+10
  2   4 4.883e+07  10.410  39.110   0.650   3.819 2.000000e+11 1.921e+10
  2   5 3.906e+07  11.030  39.080   0.610   3.598 2.000000e+11 1.813e+10
  2   6 3.255e+07  10.640  39.020   0.560   3.720 2.000000e+11 1.880e+10
  2   7 2.790e+07  10.510  38.980   0.550   3.761 2.000000e+11 1.903e+10
  2   8 2.441e+07  10.440  38.970   0.570   3.787 2.000000e+11 1.916e+10
  3   1 9.766e+07  12.130  29.970   0.920   2.547 1.500000e+11 1.237e+10
  3   2 6.510e+07  13.100  39.300   0.920   3.070 2.000000e+11 1.527e+10
  3   3 4.340e+07  11.400  39.200   0.760   3.505 2.000000e+11 1.754e+10
  3   4 3.255e+07  10.730  39.100   0.690   3.708 2.000000e+11 1.864e+10
  3   5 2.604e+07  10.470  39.010   0.620   3.785 2.000000e+11 1.910e+10
  3   6 2.170e+07  10.380  39.010   0.620   3.818 2.000000e+11 1.927e+10
  3   7 1.860e+07  10.280  39.120   0.580   3.862 2.000000e+11 1.946e+10
  3   8 1.628e+07  10.230  39.000   0.600   3.871 2.000000e+11 1.955e+10
  4   1 9.766e+07  10.700  39.990   1.540   3.881 2.000000e+11 1.869e+10
  4   2 4.883e+07  10.530  39.260   0.940   3.818 2.000000e+11 1.899e+10
  4   3 3.255e+07  10.840  39.140   0.760   3.681 2.000000e+11 1.845e+10
  4   4 2.441e+07  10.530  39.040   0.680   3.772 2.000000e+11 1.899e+10
  4   5 1.953e+07  10.380  39.030   0.650   3.823 2.000000e+11 1.927e+10
  4   6 1.628e+07  10.310  39.020   0.650   3.848 2.000000e+11 1.940e+10
  4   7 1.395e+07  10.160  38.980   0.620   3.898 2.000000e+11 1.969e+10
  4   8 1.221e+07  10.150  38.990   0.580   3.899 2.000000e+11 1.970e+10
  5   1 7.812e+07  14.750  39.780   1.470   2.797 2.000000e+11 1.356e+10
  5   2 3.906e+07  11.350  39.240   0.950   3.541 2.000000e+11 1.762e+10
  5   3 2.604e+07  10.720  39.120   0.800   3.724 2.000000e+11 1.866e+10
  5   4 1.953e+07  10.440  39.060   0.730   3.811 2.000000e+11 1.916e+10
  5   5 1.562e+07  10.410  39.060   0.690   3.818 2.000000e+11 1.921e+10
  5   6 1.302e+07  10.260  38.970   0.650   3.862 2.000000e+11 1.949e+10
  5   7 1.116e+07  10.270  39.020   0.650   3.863 2.000000e+11 1.947e+10
  5   8 9.766e+06  10.130  39.010   0.660   3.916 2.000000e+11 1.974e+10
  6   1 6.510e+07  12.850  39.730   1.450   3.205 2.000000e+11 1.556e+10
  6   2 3.255e+07  10.700  39.300   0.990   3.765 2.000000e+11 1.869e+10
  6   3 2.170e+07  10.770  39.110   0.810   3.707 2.000000e+11 1.857e+10
  6   4 1.628e+07  10.570  39.090   0.750   3.769 2.000000e+11 1.892e+10
  6   5 1.302e+07  10.310  39.040   0.690   3.854 2.000000e+11 1.940e+10
  6   6 1.085e+07  10.260  39.030   0.700   3.872 2.000000e+11 1.949e+10
  6   7 9.301e+06  10.170  39.020   0.680   3.904 2.000000e+11 1.967e+10
  6   8 8.138e+06  10.150  39.020   0.670   3.910 2.000000e+11 1.970e+10
  7   1 5.580e+07  11.440  39.730   1.500   3.604 2.000000e+11 1.748e+10
  7   2 2.790e+07  10.950  39.260   0.990   3.676 2.000000e+11 1.826e+10
  7   3 1.860e+07  10.620  39.140   0.860   3.766 2.000000e+11 1.883e+10
  7   4 1.395e+07  10.420  39.070   0.750   3.821 2.000000e+11 1.919e+10
  7   5 1.116e+07  10.290  39.040   0.710   3.863 2.000000e+11 1.944e+10
  7   6 9.301e+06  10.200  39.040   0.720   3.898 2.000000e+11 1.961e+10
  7   7 7.972e+06  10.210  39.020   0.670   3.887 2.000000e+11 1.959e+10
  7   8 6.975e+06  10.160  39.020   0.650   3.905 2.000000e+11 1.969e+10
  8   1 4.883e+07  10.870  39.950   1.520   3.815 2.000000e+11 1.840e+10
  8   2 2.441e+07  10.690  39.270   1.000   3.767 2.000000e+11 1.871e+10
  8   3 1.628e+07  10.540  39.130   0.860   3.794 2.000000e+11 1.898e+10
  8   4 1.221e+07  10.410  39.110   0.790   3.833 2.000000e+11 1.921e+10
  8   5 9.766e+06  10.230  39.040   0.710   3.886 2.000000e+11 1.955e+10
  8   6 8.138e+06  10.260  39.050   0.700   3.874 2.000000e+11 1.949e+10
  8   7 6.975e+06  10.220  39.100   0.690   3.893 2.000000e+11 1.957e+10
  8   8 6.104e+06  10.170  39.020   0.650   3.901 2.000000e+11 1.967e+10
