#D Core Duo 1.83 GHz (T2400)
  1   1 5.273e+07  10.010  10.160   0.060   1.021 2.700000e+10 2.697e+09
  1   2 5.273e+07  10.410  20.180   0.150   1.953 5.400000e+10 5.187e+09
  1   3 3.516e+07  10.360  20.030   0.150   1.948 5.400000e+10 5.212e+09
  1   4 2.637e+07  10.100  20.030   0.100   1.993 5.400000e+10 5.347e+09
  1   5 2.109e+07  10.140  19.980   0.110   1.981 5.400000e+10 5.325e+09
  1   6 1.758e+07  10.110  20.030   0.110   1.992 5.400000e+10 5.341e+09
  1   7 1.507e+07  10.120  20.030   0.110   1.990 5.400000e+10 5.336e+09
  1   8 1.318e+07  10.060  19.980   0.090   1.995 5.400000e+10 5.368e+09
  2   1 5.273e+07  10.210  20.130   0.260   1.997 5.400000e+10 5.289e+09
  2   2 2.637e+07  10.110  20.030   0.140   1.995 5.400000e+10 5.341e+09
  2   3 1.758e+07  10.120  20.010   0.150   1.992 5.400000e+10 5.336e+09
  2   4 1.318e+07  10.080  19.990   0.110   1.994 5.400000e+10 5.357e+09
  2   5 1.055e+07  10.050  19.990   0.090   1.998 5.400000e+10 5.373e+09
  2   6 8.789e+06  10.050  19.980   0.080   1.996 5.400000e+10 5.373e+09
  2   7 7.533e+06  10.050  19.970   0.090   1.996 5.400000e+10 5.373e+09
  2   8 6.592e+06  10.040  19.970   0.090   1.998 5.399999e+10 5.378e+09
  3   1 3.516e+07  10.630  20.130   0.230   1.915 5.400000e+10 5.080e+09
  3   2 1.758e+07  10.120  20.020   0.170   1.995 5.400000e+10 5.336e+09
  3   3 1.172e+07  10.140  20.050   0.130   1.990 5.400000e+10 5.325e+09
  3   4 8.789e+06  10.070  20.010   0.100   1.997 5.400000e+10 5.362e+09
  3   5 7.031e+06  10.060  19.980   0.100   1.996 5.400000e+10 5.368e+09
  3   6 5.859e+06  10.060  20.000   0.100   1.998 5.400000e+10 5.368e+09
  3   7 5.022e+06  10.050  20.010   0.070   1.998 5.400000e+10 5.373e+09
  3   8 4.395e+06  10.050  19.990   0.070   1.996 5.400000e+10 5.373e+09
  4   1 2.637e+07  10.180  20.080   0.240   1.996 5.400000e+10 5.305e+09
  4   2 1.318e+07  10.140  20.000   0.180   1.990 5.400000e+10 5.325e+09
  4   3 8.789e+06  10.110  20.020   0.120   1.992 5.400000e+10 5.341e+09
  4   4 6.592e+06  10.080  20.020   0.090   1.995 5.399999e+10 5.357e+09
  4   5 5.273e+06  10.050  19.990   0.090   1.998 5.399999e+10 5.373e+09
  4   6 4.395e+06  10.080  20.010   0.080   1.993 5.400000e+10 5.357e+09
  4   7 3.767e+06  10.070  20.000   0.080   1.994 5.400000e+10 5.362e+09
  4   8 3.296e+06  10.050  20.000   0.080   1.998 5.399999e+10 5.373e+09
  5   1 2.109e+07  11.240  20.080   0.260   1.810 5.400000e+10 4.804e+09
  5   2 1.055e+07  10.130  19.990   0.150   1.988 5.400000e+10 5.331e+09
  5   3 7.031e+06  10.100  20.020   0.120   1.994 5.400000e+10 5.347e+09
  5   4 5.273e+06  10.070  20.000   0.090   1.995 5.399999e+10 5.362e+09
  5   5 4.219e+06  10.100  20.040   0.090   1.993 5.400000e+10 5.347e+09
  5   6 3.516e+06  10.080  20.000   0.090   1.993 5.400000e+10 5.357e+09
  5   7 3.013e+06  10.070  20.000   0.100   1.996 5.399998e+10 5.362e+09
  5   8 2.637e+06  10.070  20.000   0.090   1.995 5.399998e+10 5.362e+09
  6   1 1.758e+07  10.220  20.100   0.290   1.995 5.400000e+10 5.284e+09
  6   2 8.789e+06  10.080  20.010   0.130   1.998 5.400000e+10 5.357e+09
  6   3 5.859e+06  10.090  20.030   0.120   1.997 5.400000e+10 5.352e+09
  6   4 4.395e+06  10.100  20.030   0.080   1.991 5.400000e+10 5.347e+09
  6   5 3.516e+06  10.060  20.020   0.080   1.998 5.400000e+10 5.368e+09
  6   6 2.930e+06  10.070  20.030   0.090   1.998 5.399999e+10 5.362e+09
  6   7 2.511e+06  10.070  20.030   0.080   1.997 5.399998e+10 5.362e+09
  6   8 2.197e+06  10.070  20.010   0.090   1.996 5.399998e+10 5.362e+09
  7   1 1.507e+07  10.420  20.030   0.260   1.947 5.400000e+10 5.182e+09
  7   2 7.533e+06  10.100  20.010   0.140   1.995 5.400000e+10 5.347e+09
  7   3 5.022e+06  10.080  20.020   0.120   1.998 5.400000e+10 5.357e+09
  7   4 3.767e+06  10.080  20.010   0.100   1.995 5.400000e+10 5.357e+09
  7   5 3.013e+06  10.070  20.030   0.080   1.997 5.399998e+10 5.362e+09
  7   6 2.511e+06  10.080  20.010   0.090   1.994 5.399998e+10 5.357e+09
  7   7 2.152e+06  10.080  20.060   0.070   1.997 5.399999e+10 5.357e+09
  7   8 1.883e+06  10.070  20.040   0.070   1.997 5.399998e+10 5.362e+09
  8   1 1.318e+07  10.220  20.080   0.270   1.991 5.400000e+10 5.284e+09
  8   2 6.592e+06  10.100  20.010   0.140   1.995 5.399999e+10 5.347e+09
  8   3 4.395e+06  10.110  20.020   0.120   1.992 5.400000e+10 5.341e+09
  8   4 3.296e+06  10.090  20.040   0.090   1.995 5.399999e+10 5.352e+09
  8   5 2.637e+06  10.090  20.040   0.090   1.995 5.399998e+10 5.352e+09
  8   6 2.197e+06  10.070  20.040   0.100   2.000 5.399998e+10 5.362e+09
  8   7 1.883e+06  10.090  20.050   0.080   1.995 5.399998e+10 5.352e+09
  8   8 1.648e+06  10.090  20.040   0.090   1.995 5.399999e+10 5.352e+09
