#D Playstation 3
  1   1 2.344e+07   9.970   9.960   0.280   1.027 1.200000e+10 1.204e+09
  1   2 1.172e+07  12.590  24.430   0.400   1.972 1.200000e+10 9.531e+08
  1   3 7.812e+06  12.200  22.790   0.360   1.898 1.200000e+10 9.836e+08
  1   4 5.859e+06  12.450  24.440   0.360   1.992 1.200000e+10 9.639e+08
  1   5 4.688e+06  12.390  24.100   0.360   1.974 1.200000e+10 9.685e+08
  1   6 3.906e+06  12.360  24.200   0.370   1.988 1.200000e+10 9.709e+08
  1   7 3.348e+06  12.460  24.390   0.360   1.986 1.200000e+10 9.631e+08
  1   8 2.930e+06  12.440  24.400   0.360   1.990 1.200000e+10 9.646e+08
  2   1 1.172e+07  12.580  24.660   0.490   1.999 1.200000e+10 9.539e+08
  2   2 5.859e+06  12.480  24.290   0.420   1.980 1.200000e+10 9.615e+08
  2   3 3.906e+06  12.500  24.500   0.400   1.992 1.200000e+10 9.600e+08
  2   4 2.930e+06  12.440  24.400   0.390   1.993 1.200000e+10 9.646e+08
  2   5 2.344e+06  12.500  24.510   0.380   1.991 1.200000e+10 9.600e+08
  2   6 1.953e+06  12.450  24.480   0.380   1.997 1.200000e+10 9.639e+08
  2   7 1.674e+06  12.450  24.430   0.380   1.993 1.200000e+10 9.639e+08
  2   8 1.465e+06  12.430  24.450   0.380   1.998 1.199999e+10 9.654e+08
  3   1 7.812e+06  12.280  23.600   0.460   1.959 1.200000e+10 9.772e+08
  3   2 3.906e+06  12.690  24.760   0.430   1.985 1.200000e+10 9.456e+08
  3   3 2.604e+06  12.610  24.700   0.410   1.991 1.200000e+10 9.516e+08
  3   4 1.953e+06  12.440  24.410   0.400   1.994 1.200000e+10 9.646e+08
  3   5 1.562e+06  12.400  24.370   0.380   1.996 1.200000e+10 9.677e+08
  3   6 1.302e+06  12.440  24.450   0.380   1.996 1.200000e+10 9.646e+08
  3   7 1.116e+06  12.470  24.470   0.380   1.993 1.200000e+10 9.623e+08
  3   8 9.766e+05  12.440  24.440   0.380   1.995 1.199999e+10 9.646e+08
  4   1 5.859e+06  12.670  24.710   0.500   1.990 1.200000e+10 9.471e+08
  4   2 2.930e+06  12.600  24.600   0.440   1.987 1.200000e+10 9.524e+08
  4   3 1.953e+06  12.490  24.480   0.410   1.993 1.200000e+10 9.608e+08
  4   4 1.465e+06  12.400  24.340   0.400   1.995 1.199999e+10 9.677e+08
  4   5 1.172e+06  12.440  24.410   0.390   1.994 1.200000e+10 9.646e+08
  4   6 9.766e+05  12.440  24.440   0.390   1.996 1.199999e+10 9.646e+08
  4   7 8.371e+05  12.450  24.420   0.390   1.993 1.199999e+10 9.639e+08
  4   8 7.324e+05  12.370  24.310   0.380   1.996 1.199999e+10 9.701e+08
  5   1 4.688e+06  12.890  24.790   0.500   1.962 1.200000e+10 9.310e+08
  5   2 2.344e+06  12.620  24.680   0.450   1.991 1.200000e+10 9.509e+08
  5   3 1.562e+06  12.430  24.360   0.410   1.993 1.200000e+10 9.654e+08
  5   4 1.172e+06  12.420  24.390   0.410   1.997 1.200000e+10 9.662e+08
  5   5 9.375e+05  12.430  24.380   0.400   1.994 1.200000e+10 9.654e+08
  5   6 7.812e+05  12.400  24.340   0.400   1.995 1.200000e+10 9.677e+08
  5   7 6.696e+05  12.360  24.290   0.390   1.997 1.199998e+10 9.709e+08
  5   8 5.859e+05  12.420  24.370   0.390   1.994 1.199999e+10 9.662e+08
  6   1 3.906e+06  12.990  25.320   0.560   1.992 1.200000e+10 9.238e+08
  6   2 1.953e+06  12.610  24.550   0.440   1.982 1.200000e+10 9.516e+08
  6   3 1.302e+06  12.520  24.310   0.420   1.975 1.200000e+10 9.585e+08
  6   4 9.766e+05  12.460  24.310   0.420   1.985 1.199999e+10 9.631e+08
  6   5 7.812e+05  12.440  24.240   0.410   1.982 1.200000e+10 9.646e+08
  6   6 6.510e+05  12.430  24.170   0.410   1.977 1.199999e+10 9.654e+08
  6   7 5.580e+05  12.450  24.230   0.410   1.979 1.199998e+10 9.639e+08
  6   8 4.883e+05  12.490  24.190   0.420   1.970 1.199999e+10 9.608e+08
  7   1 3.348e+06  13.150  24.280   0.500   1.884 1.200000e+10 9.125e+08
  7   2 1.674e+06  12.480  24.170   0.430   1.971 1.200000e+10 9.615e+08
  7   3 1.116e+06  12.480  24.430   0.440   1.993 1.200000e+10 9.615e+08
  7   4 8.371e+05  12.380  24.270   0.420   1.994 1.199999e+10 9.693e+08
  7   5 6.696e+05  12.390  24.290   0.430   1.995 1.199998e+10 9.685e+08
  7   6 5.580e+05  12.430  24.300   0.430   1.990 1.199998e+10 9.654e+08
  7   7 4.783e+05  12.460  24.360   0.430   1.990 1.199999e+10 9.631e+08
  7   8 4.185e+05  12.460  24.340   0.430   1.988 1.199998e+10 9.631e+08
  8   1 2.930e+06  12.960  24.600   0.530   1.939 1.200000e+10 9.259e+08
  8   2 1.465e+06  12.580  24.240   0.440   1.962 1.199999e+10 9.539e+08
  8   3 9.766e+05  12.520  24.060   0.430   1.956 1.199999e+10 9.585e+08
  8   4 7.324e+05  12.420  24.200   0.410   1.981 1.199999e+10 9.662e+08
  8   5 5.859e+05  12.430  24.310   0.430   1.990 1.199999e+10 9.654e+08
  8   6 4.883e+05  12.430  24.130   0.420   1.975 1.199999e+10 9.654e+08
  8   7 4.185e+05  12.800  24.220   0.490   1.930 1.199998e+10 9.375e+08
  8   8 3.662e+05  12.460  24.340   0.430   1.988 1.199997e+10 9.631e+08
