#D QS21 dual cell 3.2 GHz
  1   1 1.953e+07   8.480   8.730   0.270   1.061 1.000000e+10 1.179e+09
  1   2 1.953e+07   8.750  17.210   0.460   2.019 2.000000e+10 2.286e+09
  1   3 1.302e+07  12.390  29.530   0.540   2.427 2.000000e+10 1.614e+09
  1   4 9.766e+06  10.120  31.500   0.590   3.171 2.000000e+10 1.976e+09
  1   5 7.812e+06  10.200  31.350   0.610   3.133 2.000000e+10 1.961e+09
  1   6 6.510e+06   9.520  31.690   0.590   3.391 2.000000e+10 2.101e+09
  1   7 5.580e+06   9.430  32.610   0.600   3.522 2.000000e+10 2.121e+09
  1   8 4.883e+06   9.400  34.160   0.620   3.700 2.000000e+10 2.128e+09
  2   1 1.953e+07   8.800  17.750   0.500   2.074 2.000000e+10 2.273e+09
  2   2 9.766e+06   8.990  28.900   0.640   3.286 2.000000e+10 2.225e+09
  2   3 6.510e+06   9.390  32.450   0.660   3.526 2.000000e+10 2.130e+09
  2   4 4.883e+06   9.220  34.450   0.660   3.808 2.000000e+10 2.169e+09
  2   5 3.906e+06   9.180  34.730   0.650   3.854 2.000000e+10 2.179e+09
  2   6 3.255e+06   9.150  34.960   0.650   3.892 2.000000e+10 2.186e+09
  2   7 2.790e+06   9.140  35.290   0.650   3.932 2.000000e+10 2.188e+09
  2   8 2.441e+06   9.080  35.240   0.650   3.953 2.000000e+10 2.203e+09
  3   1 1.302e+07  11.720  28.890   0.740   2.528 2.000000e+10 1.706e+09
  3   2 6.510e+06   9.390  32.700   0.730   3.560 2.000000e+10 2.130e+09
  3   3 4.340e+06   9.150  33.930   0.690   3.784 2.000000e+10 2.186e+09
  3   4 3.255e+06   9.040  34.650   0.680   3.908 2.000000e+10 2.212e+09
  3   5 2.604e+06   9.090  34.990   0.680   3.924 1.999999e+10 2.200e+09
  3   6 2.170e+06   9.050  34.870   0.670   3.927 1.999999e+10 2.210e+09
  3   7 1.860e+06   9.010  34.850   0.660   3.941 2.000000e+10 2.220e+09
  3   8 1.628e+06   8.980  34.860   0.670   3.957 2.000000e+10 2.227e+09
  4   1 9.766e+06   9.000  34.680   0.940   3.958 2.000000e+10 2.222e+09
  4   2 4.883e+06   9.020  34.180   0.740   3.871 2.000000e+10 2.217e+09
  4   3 3.255e+06   9.150  34.640   0.710   3.863 2.000000e+10 2.186e+09
  4   4 2.441e+06   9.010  34.780   0.690   3.937 2.000000e+10 2.220e+09
  4   5 1.953e+06   8.980  34.680   0.690   3.939 2.000000e+10 2.227e+09
  4   6 1.628e+06   9.050  35.120   0.690   3.957 2.000000e+10 2.210e+09
  4   7 1.395e+06   9.010  34.900   0.670   3.948 2.000000e+10 2.220e+09
  4   8 1.221e+06   8.960  34.900   0.680   3.971 2.000000e+10 2.232e+09
  5   1 7.812e+06  10.150  31.760   0.840   3.212 2.000000e+10 1.970e+09
  5   2 3.906e+06   9.090  34.040   0.750   3.827 2.000000e+10 2.200e+09
  5   3 2.604e+06   9.030  34.650   0.720   3.917 1.999999e+10 2.215e+09
  5   4 1.953e+06   8.990  34.610   0.700   3.928 2.000000e+10 2.225e+09
  5   5 1.562e+06   9.000  34.920   0.700   3.958 2.000000e+10 2.222e+09
  5   6 1.302e+06   9.120  35.370   0.690   3.954 1.999999e+10 2.193e+09
  5   7 1.116e+06   8.910  34.680   0.690   3.970 1.999999e+10 2.245e+09
  5   8 9.766e+05   8.930  34.790   0.680   3.972 1.999999e+10 2.240e+09
  6   1 6.510e+06   9.390  31.810   0.840   3.477 2.000000e+10 2.130e+09
  6   2 3.255e+06   9.000  34.320   0.760   3.898 2.000000e+10 2.222e+09
  6   3 2.170e+06   8.960  34.310   0.740   3.912 1.999999e+10 2.232e+09
  6   4 1.628e+06   8.970  34.640   0.730   3.943 2.000000e+10 2.230e+09
  6   5 1.302e+06   9.110  35.360   0.710   3.959 1.999999e+10 2.195e+09
  6   6 1.085e+06   8.970  34.750   0.710   3.953 1.999999e+10 2.230e+09
  6   7 9.301e+05   8.950  34.710   0.700   3.956 1.999999e+10 2.235e+09
  6   8 8.138e+05   8.920  34.570   0.710   3.955 2.000000e+10 2.242e+09
  7   1 5.580e+06   9.290  32.840   0.870   3.629 2.000000e+10 2.153e+09
  7   2 2.790e+06   9.040  34.400   0.770   3.890 2.000000e+10 2.212e+09
  7   3 1.860e+06   8.940  34.380   0.740   3.928 2.000000e+10 2.237e+09
  7   4 1.395e+06   8.990  34.820   0.730   3.954 2.000000e+10 2.225e+09
  7   5 1.116e+06   8.990  34.820   0.720   3.953 1.999999e+10 2.225e+09
  7   6 9.301e+05   8.940  34.720   0.720   3.964 1.999999e+10 2.237e+09
  7   7 7.972e+05   8.930  34.700   0.710   3.965 1.999998e+10 2.240e+09
  7   8 6.975e+05   8.910  34.510   0.700   3.952 1.999998e+10 2.245e+09
  8   1 4.883e+06   9.070  33.770   0.910   3.824 2.000000e+10 2.205e+09
  8   2 2.441e+06   9.000  34.340   0.780   3.902 2.000000e+10 2.222e+09
  8   3 1.628e+06   8.990  34.510   0.740   3.921 2.000000e+10 2.225e+09
  8   4 1.221e+06   8.980  34.650   0.740   3.941 2.000000e+10 2.227e+09
  8   5 9.766e+05   8.960  34.700   0.720   3.953 1.999999e+10 2.232e+09
  8   6 8.138e+05   8.920  34.680   0.710   3.967 2.000000e+10 2.242e+09
  8   7 6.975e+05   8.900  34.580   0.720   3.966 1.999998e+10 2.247e+09
  8   8 6.104e+05   8.930  34.590   0.710   3.953 1.999998e+10 2.240e+09
